time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-17 00:00:00+00:00,4,4,21,17
2025-05-18 00:00:00+00:00,3,3,33,16
2025-05-19 00:00:00+00:00,7,3,64,23
2025-05-20 00:00:00+00:00,5,4,29,17
2025-05-21 00:00:00+00:00,8,5,29,18
2025-05-22 00:00:00+00:00,3,3,34,20
2025-05-23 00:00:00+00:00,2,2,17,15
2025-05-24 00:00:00+00:00,2,2,21,17
2025-05-25 00:00:00+00:00,4,4,26,16
2025-05-26 00:00:00+00:00,2,2,25,20
2025-05-27 00:00:00+00:00,7,4,48,15
2025-05-28 00:00:00+00:00,1,1,26,16
2025-05-29 00:00:00+00:00,8,3,44,20
2025-05-30 00:00:00+00:00,6,1,75,20
