url_path,views_total,views_unique
/vishal2376/snaptick,249,185
/vishal2376/snaptick/releases/tag/v3.2,45,36
/vishal2376/snaptick/tree/master/app,23,13
/vishal2376/snaptick/tree/master/app/src,14,10
/vishal2376/snaptick/tree/master/app/src/main,12,8
/vishal2376/snaptick/issues,11,6
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick,11,6
/vishal2376/snaptick/issues/23,7,6
/vishal2376/snaptick/tree/master,7,4
/vishal2376/snaptick/tree/master/app/src/main/java/com/vishal2376/snaptick/presentation,7,4
